person_age,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
34.0,Associate,37215.0,11,RENT,12000.0,DEBTCONSOLIDATION,0.32,7.0,644,No,1
30.0,Associate,94414.0,9,RENT,15000.0,DEBTCONSOLIDATION,0.16,9.0,691,No,1
32.0,HighSchool,65877.0,6,MORTGAGE,7125.0,HOMEIMPROVEMENT,0.11,6.0,616,No,1
29.0,Associate,34863.0,8,RENT,5000.0,PERSONAL,0.14,8.0,661,No,1
27.0,Bachelor,76377.0,3,RENT,24250.0,MEDICAL,0.32,6.0,681,No,1
28.0,Bachelor,24970.0,10,RENT,4000.0,VENTURE,0.16,5.0,632,No,1
29.0,Associate,24474.0,9,RENT,2000.0,DEBTCONSOLIDATION,0.08,6.0,544,No,1
30.0,Associate,59825.0,11,RENT,10000.0,HOMEIMPROVEMENT,0.17,8.0,694,No,1
31.0,HighSchool,94630.0,6,MORTGAGE,20000.0,HOMEIMPROVEMENT,0.21,9.0,594,No,1
30.0,Bachelor,39744.0,7,RENT,13275.0,PERSONAL,0.33,6.0,612,No,1
27.0,Master,58674.0,3,RENT,25000.0,EDUCATION,0.43,5.0,635,No,1
27.0,Master,136429.0,2,MORTGAGE,20000.0,DEBTCONSOLIDATION,0.15,8.0,609,No,1
27.0,Master,39615.0,5,RENT,17725.0,MEDICAL,0.45,7.0,637,No,1
29.0,Associate,46300.0,5,RENT,12000.0,MEDICAL,0.26,8.0,649,No,1
33.0,Associate,29748.0,11,RENT,1000.0,DEBTCONSOLIDATION,0.03,10.0,548,No,1
33.0,Master,80063.0,7,RENT,6400.0,VENTURE,0.08,6.0,664,No,1
29.0,HighSchool,49230.0,7,RENT,7000.0,VENTURE,0.14,8.0,621,No,1
30.0,Master,34533.0,6,RENT,12000.0,DEBTCONSOLIDATION,0.35,8.0,615,No,1
28.0,Associate,94872.0,6,MORTGAGE,20000.0,MEDICAL,0.21,5.0,659,No,1
34.0,Master,22822.0,13,RENT,1500.0,DEBTCONSOLIDATION,0.07,8.0,681,No,1
27.0,Associate,55257.0,7,RENT,7600.0,MEDICAL,0.14,7.0,659,No,1
29.0,Associate,21277.0,5,RENT,2750.0,HOMEIMPROVEMENT,0.13,6.0,528,No,1
30.0,Master,64551.0,7,RENT,14000.0,DEBTCONSOLIDATION,0.22,10.0,656,No,1
29.0,Bachelor,34552.0,3,RENT,8575.0,EDUCATION,0.25,10.0,658,No,1
32.0,HighSchool,111291.0,8,MORTGAGE,8400.0,MEDICAL,0.08,9.0,602,No,1
28.0,Bachelor,65570.0,5,RENT,12000.0,HOMEIMPROVEMENT,0.18,6.0,639,No,1
33.0,Bachelor,91694.0,9,RENT,20000.0,MEDICAL,0.22,8.0,655,No,1
33.0,Associate,17945.0,12,RENT,4800.0,MEDICAL,0.27,7.0,537,No,1
28.0,Bachelor,60890.0,4,RENT,16200.0,HOMEIMPROVEMENT,0.27,6.0,581,No,1
28.0,Bachelor,41700.0,8,RENT,5000.0,PERSONAL,0.12,5.0,635,No,1
31.0,Bachelor,69242.0,8,RENT,9000.0,MEDICAL,0.13,6.0,659,No,1
28.0,Associate,151191.0,9,MORTGAGE,5000.0,PERSONAL,0.03,5.0,705,No,1
34.0,Bachelor,51173.0,12,RENT,18825.0,MEDICAL,0.37,9.0,631,No,1
32.0,Associate,26323.0,8,RENT,10000.0,VENTURE,0.38,10.0,658,No,1
31.0,HighSchool,100940.0,8,MORTGAGE,10000.0,MEDICAL,0.1,5.0,662,No,1
31.0,Bachelor,35815.0,8,RENT,15075.0,HOMEIMPROVEMENT,0.42,7.0,517,No,1
33.0,HighSchool,54555.0,13,MORTGAGE,8000.0,EDUCATION,0.15,7.0,692,No,1
28.0,Bachelor,38249.0,7,RENT,3600.0,MEDICAL,0.09,8.0,639,No,1
31.0,Master,100734.0,9,MORTGAGE,18000.0,VENTURE,0.18,8.0,644,No,1
32.0,HighSchool,37302.0,8,RENT,11450.0,EDUCATION,0.31,6.0,604,No,1
36.0,Bachelor,84049.0,13,RENT,35000.0,VENTURE,0.42,15.0,700,No,1
45.0,Master,96924.0,25,RENT,35000.0,MEDICAL,0.36,13.0,566,No,1
37.0,Bachelor,97166.0,14,RENT,35000.0,HOMEIMPROVEMENT,0.36,17.0,637,No,1
44.0,HighSchool,703125.0,24,MORTGAGE,20000.0,MEDICAL,0.03,16.0,563,No,1
40.0,Bachelor,649823.0,16,MORTGAGE,35000.0,MEDICAL,0.05,11.0,614,No,1
37.0,Associate,103064.0,11,RENT,35000.0,HOMEIMPROVEMENT,0.34,17.0,656,No,1
39.0,Master,485461.0,16,MORTGAGE,35000.0,MEDICAL,0.07,11.0,668,No,1
40.0,HighSchool,160447.0,13,RENT,35000.0,EDUCATION,0.22,17.0,630,No,1
44.0,Associate,82056.0,20,RENT,32400.0,HOMEIMPROVEMENT,0.39,13.0,638,No,1
43.0,HighSchool,89491.0,19,RENT,30600.0,DEBTCONSOLIDATION,0.34,17.0,648,No,1
37.0,HighSchool,67412.0,13,RENT,30000.0,DEBTCONSOLIDATION,0.45,15.0,637,No,1
47.0,Bachelor,15590.0,23,OWN,1950.0,MEDICAL,0.13,12.0,645,No,1
36.0,Associate,108834.0,12,RENT,30000.0,PERSONAL,0.28,11.0,610,No,1
38.0,HighSchool,15693.0,16,OWN,4800.0,DEBTCONSOLIDATION,0.31,12.0,587,No,1
40.0,Associate,68772.0,16,RENT,28000.0,HOMEIMPROVEMENT,0.41,14.0,635,No,1
44.0,HighSchool,15209.0,20,OWN,2000.0,HOMEIMPROVEMENT,0.13,11.0,553,No,1
48.0,Associate,274744.0,19,MORTGAGE,25000.0,HOMEIMPROVEMENT,0.09,13.0,673,No,1
45.0,Bachelor,103185.0,23,RENT,26000.0,PERSONAL,0.25,15.0,590,No,1
42.0,Bachelor,57664.0,23,RENT,25000.0,MEDICAL,0.43,15.0,610,No,1
40.0,HighSchool,213196.0,19,RENT,25000.0,MEDICAL,0.12,17.0,674,No,1
41.0,HighSchool,59760.0,20,RENT,25000.0,HOMEIMPROVEMENT,0.42,13.0,606,No,1
45.0,Master,72728.0,22,RENT,25000.0,DEBTCONSOLIDATION,0.34,16.0,696,No,1
41.0,HighSchool,80801.0,18,RENT,25000.0,EDUCATION,0.31,15.0,725,No,1
47.0,Associate,67887.0,26,RENT,25000.0,MEDICAL,0.37,13.0,658,No,1
44.0,HighSchool,87472.0,20,RENT,25000.0,HOMEIMPROVEMENT,0.29,17.0,605,No,1
36.0,Associate,84061.0,11,RENT,25000.0,HOMEIMPROVEMENT,0.3,12.0,590,No,1
36.0,HighSchool,18192.0,14,OWN,7000.0,DEBTCONSOLIDATION,0.38,16.0,694,No,1
36.0,Bachelor,210062.0,11,RENT,20000.0,VENTURE,0.1,16.0,685,No,1
42.0,Doctorate,18097.0,19,OWN,3500.0,MEDICAL,0.19,11.0,569,No,1
49.0,Associate,172318.0,24,MORTGAGE,24000.0,MEDICAL,0.14,14.0,591,No,1
39.0,Associate,94734.0,16,RENT,25000.0,HOMEIMPROVEMENT,0.26,17.0,660,No,1
45.0,HighSchool,100737.0,22,RENT,25000.0,EDUCATION,0.25,14.0,689,No,1
37.0,HighSchool,106548.0,16,RENT,25000.0,PERSONAL,0.23,12.0,626,No,1
36.0,Bachelor,18859.0,15,OWN,5000.0,PERSONAL,0.27,15.0,673,No,1
37.0,Associate,19183.0,16,OWN,5000.0,VENTURE,0.26,13.0,686,No,1
47.0,HighSchool,108864.0,26,RENT,25000.0,VENTURE,0.23,17.0,630,No,1
37.0,Master,113863.0,16,RENT,25000.0,HOMEIMPROVEMENT,0.22,16.0,741,No,1
40.0,HighSchool,118587.0,16,RENT,25000.0,DEBTCONSOLIDATION,0.21,16.0,584,No,1
36.0,Bachelor,124581.0,13,RENT,25000.0,VENTURE,0.2,15.0,529,No,1
39.0,HighSchool,121238.0,17,RENT,25000.0,MEDICAL,0.21,16.0,572,No,1
40.0,Associate,19732.0,17,OWN,4000.0,EDUCATION,0.2,13.0,671,No,1
36.0,Associate,153254.0,10,RENT,25000.0,DEBTCONSOLIDATION,0.16,11.0,617,No,1
40.0,Associate,190794.0,19,RENT,25000.0,HOMEIMPROVEMENT,0.13,16.0,567,No,1
48.0,HighSchool,20945.0,26,OWN,3300.0,HOMEIMPROVEMENT,0.16,14.0,668,No,1
37.0,HighSchool,92749.0,11,RENT,24250.0,DEBTCONSOLIDATION,0.26,13.0,567,No,1
42.0,HighSchool,83295.0,18,RENT,24250.0,MEDICAL,0.29,14.0,601,No,1
36.0,Associate,178641.0,14,MORTGAGE,10000.0,DEBTCONSOLIDATION,0.06,13.0,613,No,1
39.0,Bachelor,94548.0,19,RENT,24250.0,MEDICAL,0.26,13.0,601,No,1
36.0,Associate,21427.0,11,MORTGAGE,3000.0,MEDICAL,0.14,11.0,634,No,1
50.0,HighSchool,142680.0,25,RENT,24250.0,EDUCATION,0.17,12.0,630,No,1
40.0,Associate,55150.0,18,RENT,24000.0,EDUCATION,0.44,11.0,621,No,1
38.0,Associate,21423.0,14,MORTGAGE,4375.0,EDUCATION,0.2,17.0,527,No,1
39.0,Associate,67096.0,13,RENT,24000.0,DEBTCONSOLIDATION,0.36,15.0,592,No,1
38.0,Bachelor,72896.0,16,RENT,24000.0,PERSONAL,0.33,16.0,658,No,1
36.0,Associate,22405.0,15,OWN,5875.0,HOMEIMPROVEMENT,0.26,12.0,689,No,1
39.0,HighSchool,22489.0,16,OWN,3975.0,DEBTCONSOLIDATION,0.18,15.0,597,No,1
38.0,Master,22042.0,17,OWN,2800.0,MEDICAL,0.13,16.0,677,No,1
39.0,Master,22704.0,17,OWN,4375.0,MEDICAL,0.19,17.0,640,No,1
36.0,Associate,88145.0,14,RENT,24000.0,HOMEIMPROVEMENT,0.27,12.0,676,No,1
39.0,HighSchool,81617.0,17,RENT,24000.0,VENTURE,0.29,11.0,709,No,1
47.0,Bachelor,22873.0,26,MORTGAGE,3000.0,PERSONAL,0.13,12.0,678,No,1
41.0,Doctorate,72894.0,17,RENT,23800.0,HOMEIMPROVEMENT,0.33,15.0,755,No,1
37.0,HighSchool,47293.0,12,RENT,23500.0,EDUCATION,0.5,16.0,509,No,1
39.0,HighSchool,77666.0,15,RENT,23500.0,EDUCATION,0.3,13.0,669,No,1
40.0,Associate,100709.0,17,RENT,23000.0,HOMEIMPROVEMENT,0.23,11.0,664,No,1
42.0,HighSchool,81443.0,18,RENT,22400.0,MEDICAL,0.28,11.0,712,No,1
38.0,Bachelor,100459.0,16,RENT,22250.0,HOMEIMPROVEMENT,0.22,12.0,629,No,1
47.0,Master,46967.0,27,RENT,22000.0,MEDICAL,0.47,17.0,661,No,1
38.0,HighSchool,68241.0,15,RENT,22000.0,HOMEIMPROVEMENT,0.32,15.0,625,No,1
43.0,Master,87392.0,17,RENT,22000.0,EDUCATION,0.25,11.0,699,No,1
46.0,Associate,109827.0,25,RENT,22000.0,HOMEIMPROVEMENT,0.2,16.0,642,No,1
48.0,Master,23868.0,28,OWN,7000.0,EDUCATION,0.29,12.0,747,No,1
37.0,Bachelor,49035.0,17,RENT,21250.0,VENTURE,0.43,16.0,654,No,1
36.0,Associate,51526.0,12,RENT,21000.0,EDUCATION,0.41,11.0,681,No,1
39.0,HighSchool,70675.0,17,RENT,21000.0,EDUCATION,0.3,16.0,654,No,1
36.0,Master,71863.0,14,RENT,21000.0,MEDICAL,0.29,16.0,576,No,1
39.0,Associate,24588.0,21,MORTGAGE,6000.0,MEDICAL,0.24,13.0,565,No,1
39.0,Associate,58488.0,16,RENT,20500.0,MEDICAL,0.35,16.0,654,No,1
36.0,Bachelor,46506.0,11,RENT,20000.0,VENTURE,0.43,16.0,669,No,1
48.0,HighSchool,48805.0,24,RENT,20000.0,VENTURE,0.41,12.0,687,No,1
45.0,Doctorate,45165.0,25,RENT,20000.0,HOMEIMPROVEMENT,0.44,15.0,579,No,1
36.0,Bachelor,54627.0,16,RENT,20000.0,MEDICAL,0.37,14.0,648,No,1
36.0,Master,58605.0,14,RENT,20000.0,MEDICAL,0.34,14.0,503,No,1
37.0,HighSchool,51012.0,15,RENT,20000.0,PERSONAL,0.39,17.0,632,No,1
50.0,Bachelor,53673.0,26,RENT,20000.0,MEDICAL,0.37,11.0,593,No,1
38.0,Master,61094.0,14,RENT,20000.0,MEDICAL,0.33,14.0,683,No,1
40.0,Associate,60495.0,17,RENT,20000.0,DEBTCONSOLIDATION,0.33,17.0,649,No,1
37.0,Associate,55168.0,14,RENT,20000.0,HOMEIMPROVEMENT,0.36,14.0,629,No,1
40.0,Bachelor,56040.0,20,RENT,20000.0,DEBTCONSOLIDATION,0.36,11.0,704,No,1
39.0,Bachelor,75910.0,13,RENT,20000.0,PERSONAL,0.26,13.0,697,No,1
38.0,Associate,78263.0,14,RENT,20000.0,DEBTCONSOLIDATION,0.26,13.0,693,No,1
39.0,HighSchool,78884.0,18,RENT,20000.0,VENTURE,0.25,17.0,627,No,1
37.0,HighSchool,78995.0,12,RENT,20000.0,PERSONAL,0.25,16.0,627,No,1
37.0,HighSchool,79134.0,14,RENT,20000.0,HOMEIMPROVEMENT,0.25,17.0,635,No,1
36.0,HighSchool,79299.0,15,RENT,20000.0,EDUCATION,0.25,15.0,653,No,1
36.0,Associate,101687.0,9,RENT,20000.0,EDUCATION,0.2,16.0,653,No,1
40.0,Master,88660.0,14,RENT,20000.0,MEDICAL,0.23,11.0,700,No,1
37.0,Bachelor,111662.0,12,RENT,20000.0,DEBTCONSOLIDATION,0.18,15.0,633,No,1
37.0,HighSchool,130755.0,14,RENT,20000.0,HOMEIMPROVEMENT,0.15,15.0,655,No,1
47.0,Doctorate,22823.0,23,RENT,1000.0,HOMEIMPROVEMENT,0.04,16.0,654,No,1
38.0,Associate,59168.0,17,RENT,19000.0,MEDICAL,0.32,16.0,661,No,1
38.0,Bachelor,29592.0,13,MORTGAGE,7750.0,HOMEIMPROVEMENT,0.26,14.0,695,No,1
38.0,Associate,48932.0,14,RENT,18225.0,EDUCATION,0.37,17.0,625,No,1
42.0,Master,55147.0,24,RENT,18200.0,DEBTCONSOLIDATION,0.33,14.0,719,No,1
37.0,Bachelor,70670.0,13,RENT,18200.0,MEDICAL,0.26,11.0,681,No,1
43.0,HighSchool,44969.0,18,RENT,18000.0,PERSONAL,0.4,16.0,611,No,1
37.0,HighSchool,52926.0,17,RENT,18000.0,VENTURE,0.34,16.0,722,No,1
43.0,Master,60933.0,21,RENT,18000.0,PERSONAL,0.3,16.0,705,No,1
45.0,HighSchool,59340.0,26,RENT,18000.0,MEDICAL,0.3,15.0,568,No,1
40.0,Master,67232.0,17,RENT,18000.0,HOMEIMPROVEMENT,0.27,14.0,724,No,1
43.0,HighSchool,76870.0,19,RENT,18000.0,MEDICAL,0.23,14.0,684,No,1
39.0,HighSchool,202824.0,19,RENT,18000.0,HOMEIMPROVEMENT,0.09,11.0,689,No,1
38.0,HighSchool,62338.0,20,RENT,17000.0,HOMEIMPROVEMENT,0.27,11.0,704,No,1
38.0,HighSchool,57477.0,12,RENT,16500.0,DEBTCONSOLIDATION,0.29,16.0,631,No,1
36.0,Doctorate,44266.0,17,RENT,16000.0,PERSONAL,0.36,17.0,663,No,1
44.0,HighSchool,44211.0,20,RENT,16000.0,PERSONAL,0.36,13.0,610,No,1
39.0,HighSchool,53445.0,17,RENT,16000.0,MEDICAL,0.3,16.0,648,No,1
41.0,HighSchool,55028.0,16,RENT,16000.0,MEDICAL,0.29,14.0,634,No,1
36.0,Bachelor,53957.0,18,RENT,16000.0,DEBTCONSOLIDATION,0.3,11.0,651,No,1
50.0,Bachelor,61500.0,24,RENT,16000.0,PERSONAL,0.26,17.0,663,No,1
36.0,Associate,31553.0,11,MORTGAGE,8700.0,EDUCATION,0.28,14.0,661,No,1
42.0,Associate,66014.0,21,RENT,16000.0,DEBTCONSOLIDATION,0.24,14.0,711,No,1
49.0,HighSchool,83706.0,27,RENT,16000.0,HOMEIMPROVEMENT,0.19,12.0,692,No,1
41.0,Associate,32925.0,21,MORTGAGE,10300.0,PERSONAL,0.31,14.0,661,No,1
36.0,HighSchool,51125.0,14,RENT,1000.0,HOMEIMPROVEMENT,0.02,14.0,620,No,1
41.0,Associate,33032.0,18,MORTGAGE,6000.0,DEBTCONSOLIDATION,0.18,16.0,507,No,1
39.0,HighSchool,23169.0,16,RENT,1200.0,DEBTCONSOLIDATION,0.05,11.0,667,No,1
45.0,HighSchool,33430.0,20,MORTGAGE,6000.0,PERSONAL,0.18,13.0,649,No,1
40.0,Associate,38121.0,18,RENT,1500.0,MEDICAL,0.04,14.0,695,No,1
50.0,Associate,35408.0,26,RENT,1500.0,PERSONAL,0.04,15.0,704,No,1
43.0,Bachelor,34524.0,20,MORTGAGE,6250.0,HOMEIMPROVEMENT,0.18,13.0,607,No,1
41.0,Master,39621.0,15,RENT,1500.0,HOMEIMPROVEMENT,0.04,17.0,702,No,1
48.0,HighSchool,41204.0,22,RENT,1500.0,HOMEIMPROVEMENT,0.04,11.0,627,No,1
36.0,HighSchool,34701.0,12,MORTGAGE,3075.0,VENTURE,0.09,12.0,585,No,1
39.0,HighSchool,48037.0,15,RENT,1500.0,DEBTCONSOLIDATION,0.03,16.0,710,No,1
37.0,Doctorate,54119.0,13,RENT,1700.0,PERSONAL,0.03,17.0,736,No,1
39.0,Associate,53896.0,17,RENT,1800.0,MEDICAL,0.03,17.0,629,No,1
43.0,Bachelor,14341.0,20,RENT,1950.0,EDUCATION,0.14,11.0,707,No,1
39.0,Associate,15100.0,19,RENT,2000.0,VENTURE,0.13,11.0,622,No,1
41.0,Master,29995.0,17,RENT,2000.0,PERSONAL,0.07,17.0,666,No,1
37.0,HighSchool,58428.0,18,RENT,14725.0,DEBTCONSOLIDATION,0.25,11.0,611,No,1
41.0,Associate,39880.0,18,RENT,2000.0,EDUCATION,0.05,12.0,667,No,1
48.0,Associate,39842.0,28,RENT,2000.0,VENTURE,0.05,16.0,652,No,1
38.0,Associate,40430.0,16,RENT,2000.0,VENTURE,0.05,14.0,651,No,1
36.0,Associate,447300.0,16,RENT,2000.0,DEBTCONSOLIDATION,0.0,14.0,638,No,1
38.0,Associate,12742.0,16,RENT,2200.0,EDUCATION,0.17,17.0,677,No,1
39.0,Bachelor,41724.0,16,RENT,14000.0,HOMEIMPROVEMENT,0.34,16.0,740,No,1
36.0,Associate,65696.0,12,RENT,2225.0,HOMEIMPROVEMENT,0.03,14.0,636,No,1
36.0,Associate,16934.0,12,RENT,2400.0,EDUCATION,0.14,11.0,674,No,1
37.0,Doctorate,18099.0,14,RENT,2400.0,DEBTCONSOLIDATION,0.13,11.0,741,No,1
49.0,Associate,19237.0,24,RENT,2400.0,EDUCATION,0.12,17.0,607,No,1
39.0,HighSchool,37120.0,16,MORTGAGE,7200.0,MEDICAL,0.19,11.0,682,No,1
36.0,Doctorate,39124.0,12,RENT,2400.0,MEDICAL,0.06,14.0,609,No,1
36.0,Bachelor,41073.0,12,RENT,13475.0,MEDICAL,0.33,15.0,669,No,1
42.0,Master,44235.0,15,RENT,13000.0,MEDICAL,0.29,16.0,706,No,1
42.0,HighSchool,47031.0,17,RENT,13000.0,MEDICAL,0.28,11.0,684,No,1
42.0,Bachelor,39655.0,19,RENT,2500.0,DEBTCONSOLIDATION,0.06,17.0,739,No,1
39.0,HighSchool,71669.0,17,RENT,2500.0,PERSONAL,0.03,13.0,656,No,1
36.0,HighSchool,73402.0,14,RENT,2500.0,HOMEIMPROVEMENT,0.03,16.0,628,No,1
44.0,HighSchool,142342.0,21,RENT,2500.0,MEDICAL,0.02,11.0,657,No,1
41.0,Associate,24070.0,21,RENT,2950.0,MEDICAL,0.12,12.0,639,No,1
36.0,Associate,14060.0,13,RENT,3000.0,VENTURE,0.21,11.0,588,No,1
37.0,HighSchool,18028.0,15,RENT,3000.0,VENTURE,0.17,17.0,686,No,1
37.0,Bachelor,21964.0,16,RENT,3000.0,VENTURE,0.14,16.0,701,No,1
38.0,Bachelor,22780.0,17,RENT,3000.0,EDUCATION,0.13,14.0,664,No,1
40.0,HighSchool,26927.0,16,RENT,3000.0,HOMEIMPROVEMENT,0.11,13.0,508,No,1
47.0,Associate,36963.0,25,RENT,3000.0,HOMEIMPROVEMENT,0.08,11.0,633,No,1
38.0,Bachelor,37254.0,12,RENT,3000.0,EDUCATION,0.08,14.0,637,No,1
42.0,Associate,46911.0,23,RENT,3000.0,MEDICAL,0.06,15.0,636,No,1
39.0,HighSchool,59892.0,14,RENT,12000.0,DEBTCONSOLIDATION,0.2,14.0,684,No,1
37.0,Master,59960.0,12,RENT,3000.0,DEBTCONSOLIDATION,0.05,14.0,572,No,1
40.0,Associate,66294.0,19,RENT,3000.0,EDUCATION,0.05,15.0,602,No,1
36.0,HighSchool,35661.0,16,MORTGAGE,4000.0,EDUCATION,0.11,13.0,619,No,1
36.0,HighSchool,20536.0,14,RENT,3500.0,EDUCATION,0.17,14.0,706,No,1
44.0,Bachelor,36859.0,24,MORTGAGE,4500.0,DEBTCONSOLIDATION,0.12,15.0,664,No,1
40.0,HighSchool,13357.0,18,RENT,3550.0,HOMEIMPROVEMENT,0.27,15.0,658,No,1
39.0,Associate,51416.0,13,RENT,11000.0,PERSONAL,0.21,12.0,597,No,1
44.0,Associate,74202.0,22,RENT,11000.0,DEBTCONSOLIDATION,0.15,15.0,707,No,1
40.0,HighSchool,116182.0,20,RENT,11000.0,MEDICAL,0.09,16.0,621,No,1
44.0,Associate,43059.0,26,RENT,10825.0,DEBTCONSOLIDATION,0.25,12.0,702,No,1
37.0,HighSchool,36929.0,17,RENT,10800.0,EDUCATION,0.29,14.0,675,No,1
36.0,HighSchool,40374.0,16,RENT,10800.0,HOMEIMPROVEMENT,0.27,15.0,599,No,1
40.0,HighSchool,37017.0,16,RENT,10625.0,VENTURE,0.29,17.0,629,No,1
40.0,Associate,35760.0,17,RENT,10500.0,PERSONAL,0.29,16.0,610,No,1
38.0,Associate,46094.0,14,OTHER,12000.0,EDUCATION,0.26,16.0,618,No,1
36.0,Bachelor,89926.0,12,RENT,3600.0,EDUCATION,0.04,12.0,617,No,1
41.0,Master,38175.0,22,RENT,3700.0,MEDICAL,0.1,17.0,632,No,1
37.0,HighSchool,26927.0,17,RENT,3800.0,DEBTCONSOLIDATION,0.14,13.0,682,No,1
36.0,HighSchool,65738.0,10,RENT,3800.0,PERSONAL,0.06,15.0,680,No,1
42.0,Bachelor,39542.0,18,MORTGAGE,10000.0,PERSONAL,0.25,12.0,679,No,1
40.0,Associate,17156.0,14,RENT,3850.0,DEBTCONSOLIDATION,0.22,12.0,689,No,1
37.0,HighSchool,15680.0,15,RENT,4000.0,EDUCATION,0.26,13.0,696,No,1
38.0,Associate,22145.0,14,RENT,4000.0,PERSONAL,0.18,11.0,679,No,1
45.0,HighSchool,24255.0,24,RENT,4000.0,VENTURE,0.16,15.0,665,No,1
50.0,Associate,23698.0,27,RENT,4000.0,EDUCATION,0.17,12.0,721,No,1
41.0,Bachelor,29951.0,15,RENT,4000.0,DEBTCONSOLIDATION,0.13,14.0,589,No,1
36.0,Associate,41984.0,13,RENT,4000.0,VENTURE,0.1,11.0,614,No,1
36.0,Bachelor,36655.0,17,RENT,4000.0,VENTURE,0.11,15.0,705,No,1
36.0,Associate,40863.0,15,RENT,4000.0,PERSONAL,0.1,17.0,613,No,1
39.0,HighSchool,41894.0,19,RENT,4000.0,MEDICAL,0.1,13.0,679,No,1
37.0,Master,43257.0,13,RENT,4000.0,MEDICAL,0.09,16.0,694,No,1
46.0,HighSchool,40759.0,25,MORTGAGE,12000.0,MEDICAL,0.29,14.0,634,No,1
38.0,HighSchool,55352.0,15,RENT,4000.0,EDUCATION,0.07,15.0,635,No,1
36.0,Associate,92206.0,18,RENT,4000.0,DEBTCONSOLIDATION,0.04,13.0,605,No,1
40.0,Associate,35337.0,14,RENT,4200.0,PERSONAL,0.12,16.0,670,No,1
38.0,Bachelor,41854.0,15,MORTGAGE,8000.0,VENTURE,0.19,11.0,677,No,1
38.0,Associate,29920.0,16,RENT,4400.0,HOMEIMPROVEMENT,0.15,14.0,661,No,1
37.0,Bachelor,65592.0,14,RENT,4400.0,VENTURE,0.07,11.0,661,No,1
44.0,HighSchool,43471.0,16,RENT,4500.0,DEBTCONSOLIDATION,0.1,11.0,455,No,1
36.0,Associate,17876.0,13,RENT,4800.0,MEDICAL,0.27,15.0,667,No,1
39.0,HighSchool,68083.0,17,RENT,4800.0,DEBTCONSOLIDATION,0.07,12.0,621,No,1
37.0,Bachelor,71731.0,14,RENT,4800.0,EDUCATION,0.07,14.0,644,No,1
39.0,Master,101281.0,15,RENT,10000.0,EDUCATION,0.1,14.0,733,No,1
37.0,HighSchool,124342.0,15,RENT,10000.0,EDUCATION,0.08,12.0,563,No,1
43.0,HighSchool,44517.0,20,MORTGAGE,4000.0,HOMEIMPROVEMENT,0.09,16.0,661,No,1
40.0,HighSchool,89013.0,17,RENT,9975.0,VENTURE,0.11,16.0,617,No,1
36.0,Master,29634.0,14,RENT,9925.0,MEDICAL,0.33,13.0,711,No,1
36.0,HighSchool,67367.0,12,RENT,9900.0,MEDICAL,0.15,13.0,673,No,1
42.0,Associate,35550.0,19,RENT,5000.0,PERSONAL,0.14,13.0,659,No,1
36.0,Bachelor,35650.0,14,RENT,5000.0,MEDICAL,0.14,13.0,566,No,1
39.0,HighSchool,41779.0,15,RENT,5000.0,PERSONAL,0.12,15.0,668,No,1
48.0,Associate,44952.0,28,MORTGAGE,15000.0,HOMEIMPROVEMENT,0.33,16.0,591,No,1
45.0,Doctorate,41813.0,24,RENT,5000.0,EDUCATION,0.12,11.0,669,No,1
36.0,HighSchool,45565.0,16,MORTGAGE,3000.0,MEDICAL,0.07,15.0,636,No,1
39.0,Associate,45965.0,17,RENT,5000.0,EDUCATION,0.11,15.0,662,No,1
38.0,HighSchool,48157.0,18,RENT,5000.0,EDUCATION,0.1,17.0,635,No,1
50.0,Master,50500.0,26,RENT,5000.0,DEBTCONSOLIDATION,0.1,16.0,712,No,1
45.0,HighSchool,53638.0,23,RENT,5000.0,EDUCATION,0.09,14.0,700,No,1
43.0,HighSchool,65705.0,22,RENT,9000.0,HOMEIMPROVEMENT,0.14,16.0,628,No,1
47.0,Master,104080.0,23,RENT,9000.0,HOMEIMPROVEMENT,0.09,13.0,676,No,1
40.0,Associate,130612.0,18,RENT,9000.0,HOMEIMPROVEMENT,0.07,12.0,671,No,1
42.0,HighSchool,39907.0,19,RENT,8875.0,DEBTCONSOLIDATION,0.22,16.0,673,No,1
48.0,Doctorate,39247.0,24,RENT,8800.0,MEDICAL,0.22,11.0,597,No,1
36.0,Associate,53471.0,16,RENT,5000.0,MEDICAL,0.09,13.0,691,No,1
38.0,HighSchool,53594.0,14,RENT,5000.0,PERSONAL,0.09,14.0,639,No,1
39.0,Bachelor,29889.0,19,RENT,8500.0,MEDICAL,0.28,12.0,632,No,1
36.0,Bachelor,32062.0,15,RENT,8500.0,DEBTCONSOLIDATION,0.27,14.0,639,No,1
37.0,Bachelor,33014.0,15,RENT,8500.0,HOMEIMPROVEMENT,0.26,17.0,707,No,1
43.0,Associate,56022.0,18,RENT,5000.0,EDUCATION,0.09,14.0,684,No,1
41.0,Associate,63762.0,18,RENT,5000.0,DEBTCONSOLIDATION,0.08,17.0,550,No,1
37.0,Associate,71970.0,18,RENT,5000.0,PERSONAL,0.07,14.0,588,No,1
44.0,Associate,66074.0,21,RENT,5000.0,MEDICAL,0.08,14.0,632,No,1
36.0,Associate,48181.0,13,MORTGAGE,1800.0,EDUCATION,0.04,17.0,683,No,1
38.0,Associate,130230.0,17,RENT,5000.0,PERSONAL,0.04,17.0,641,No,1
